contact_id,age,education,marital_status,income,kids,dt_customer,country,lifecycle_stage
10057,74,Graduation,Single,72282.00,0,2013-07-19,Spain,Customer
10741,74,Master,Together,47352.00,1,2013-04-11,Spain,Lead
5491,74,Master,Together,47352.00,1,2013-04-11,Australia,Lead
4442,64,Graduation,Single,46524.00,1,2013-04-05,Canada,Lead
3972,49,Graduation,Together,50200.00,2,2013-04-03,Spain,Lead
2431,35,Graduation,Married,18222.00,0,2012-12-31,Spain,Lead
7899,73,PhD,Married,77610.00,1,2012-10-29,Australia,Customer
9703,55,PhD,Married,38097.00,2,2012-10-15,Saudi Arabia,Lead
6927,57,PhD,Married,44377.00,2,2012-10-05,Saudi Arabia,Lead
7005,44,Graduation,Single,58684.00,0,2014-06-16,Saudi Arabia,Lead
246,60,Graduation,Married,66480.00,2,2014-05-31,Spain,Lead
4796,73,Graduation,Divorced,49638.00,1,2014-04-19,Spain,Lead
4725,75,PhD,Together,50616.00,1,2014-04-13,Spain,Lead
3286,58,PhD,Divorced,26642.00,1,2014-03-01,Spain,Lead
10680,39,Graduation,Together,33235.00,1,2014-02-05,Spain,Lead
4297,56,Graduation,Together,23228.00,1,2014-01-26,India,Lead
7327,66,PhD,Married,36732.00,2,2013-12-29,Spain,Lead
1553,79,Graduation,Together,82657.00,0,2013-09-27,Germany,Customer
1665,61,PhD,Divorced,64140.00,2,2013-09-23,Saudi Arabia,Customer
10640,51,Graduation,Together,44392.00,2,2013-09-05,Spain,Lead
7620,35,Basic,Single,16185.00,1,2013-08-05,India,Lead
7761,47,2n Cycle,Together,38702.00,1,2013-08-01,Australia,Lead
5062,62,PhD,Married,54072.00,2,2013-07-27,Saudi Arabia,Lead
6349,38,Master,Divorced,61787.00,0,2013-07-06,Spain,Customer
3386,33,Graduation,Married,34935.00,0,2013-06-21,Spain,Lead
8175,33,Graduation,Married,34935.00,0,2013-06-21,Saudi Arabia,Lead
6245,75,PhD,Together,59292.00,1,2013-06-13,Spain,Lead
8780,75,PhD,Together,59292.00,1,2013-06-13,Spain,Lead
2276,70,Graduation,Single,57959.00,1,2013-05-02,Spain,Lead
1172,42,PhD,Married,92491.00,0,2013-05-01,Spain,Customer
3225,41,Master,Married,42207.00,1,2013-04-01,Spain,Lead
8629,69,Graduation,Widow,46984.00,2,2013-03-26,Canada,Lead
798,38,Graduation,Single,23442.00,1,2012-12-24,Spain,Lead
269,62,PhD,Single,46757.00,1,2012-11-16,Spain,Customer
8213,45,2n Cycle,Together,14515.00,1,2012-11-09,Spain,Lead
10245,39,2n Cycle,Single,80910.00,0,2012-10-31,Spain,Lead
2447,46,Graduation,Together,30545.00,1,2012-10-17,India,Lead
9817,55,Master,Single,44802.00,0,2012-08-21,India,Customer
1371,49,Graduation,Single,79941.00,0,2014-06-28,Australia,Lead
8093,56,Master,Married,79734.00,0,2014-06-28,Spain,Lead
713,48,Master,Married,50353.00,0,2014-06-08,Spain,Lead
11051,69,PhD,Together,77376.00,2,2014-05-10,Canada,Lead
5545,53,PhD,Married,78075.00,0,2014-04-05,Spain,Lead
5283,49,PhD,Single,42473.00,2,2014-02-17,Spain,Lead
5010,37,Graduation,Single,25008.00,1,2014-02-02,Spain,Lead
7495,77,PhD,Married,56223.00,1,2013-12-20,Spain,Lead
4368,45,Graduation,Married,47850.00,1,2013-12-03,Spain,Lead
6303,39,PhD,Together,91820.00,0,2013-11-23,Canada,Customer
1030,60,PhD,Single,40637.00,2,2013-07-17,Saudi Arabia,Lead
10364,66,Graduation,Divorced,23295.00,0,2013-07-13,Spain,Lead
6945,73,Graduation,Single,84574.00,0,2013-06-04,Spain,Customer
8562,56,Graduation,Together,54165.00,0,2013-05-28,Spain,Lead
2918,44,Graduation,Divorced,28510.00,2,2013-04-13,Spain,Lead
9167,69,Graduation,Married,67131.00,1,2013-03-26,Spain,Lead
4743,56,PhD,Married,56242.00,1,2013-03-03,USA,Lead
10742,42,PhD,Married,86580.00,0,2013-02-27,Spain,Lead
10965,70,Graduation,Together,76005.00,0,2013-02-22,Spain,Customer
7129,63,PhD,Married,54693.00,1,2013-02-17,Spain,Lead
3732,70,Master,Married,52750.00,1,2013-02-04,Canada,Lead
7124,57,Graduation,Divorced,36997.00,2,2013-02-01,Canada,Lead
10686,60,PhD,Together,34230.00,2,2012-12-26,Spain,Lead
7247,65,Graduation,Widow,47916.00,1,2012-11-22,Germany,Lead
1513,46,2n Cycle,Together,60839.00,2,2012-08-28,Spain,Customer
460,53,PhD,Married,79930.00,0,2012-08-08,Saudi Arabia,Customer
6653,55,PhD,Married,55158.00,2,2012-07-30,Spain,Lead
9400,67,2n Cycle,Single,85485.00,0,2014-06-21,Spain,Customer
7106,82,PhD,Married,75865.00,0,2014-03-31,Spain,Customer
4252,60,Graduation,Married,44375.00,1,2014-03-23,Spain,Lead
9240,54,PhD,Single,60504.00,1,2014-02-07,Spain,Lead
10770,66,Graduation,Married,65492.00,0,2014-01-26,Canada,Customer
176,45,2n Cycle,Single,67506.00,1,2014-01-02,Spain,Lead
6870,66,PhD,Divorced,68805.00,1,2013-09-17,Spain,Lead
143,55,Graduation,Single,61209.00,0,2013-08-25,USA,Lead
6445,58,Graduation,Together,66825.00,0,2013-07-14,Saudi Arabia,Lead
4278,42,PhD,Single,87188.00,0,2013-06-03,India,Customer
6906,72,Master,Widow,84953.00,0,2013-06-03,Spain,Customer
4637,71,PhD,Single,74637.00,0,2013-05-18,Saudi Arabia,Customer
8690,63,Graduation,Married,86111.00,0,2013-04-19,Canada,Customer
1173,78,Master,Together,77632.00,0,2013-03-10,Spain,Customer
1928,52,Graduation,Married,31814.00,1,2013-02-09,Saudi Arabia,Lead
9029,53,PhD,Married,70116.00,0,2013-01-26,Spain,Customer
10299,56,PhD,Single,48240.00,0,2012-11-09,Spain,Lead
9246,40,Master,Together,40101.00,1,2012-10-14,India,Lead
4943,72,Graduation,Married,70503.00,0,2012-09-30,Spain,Customer
4122,50,Graduation,Married,79205.00,0,2012-08-29,Spain,Lead
2853,45,Graduation,Single,51766.00,1,2014-03-11,Canada,Lead
902,45,Graduation,Together,62994.00,1,2014-03-04,Canada,Lead
1672,51,PhD,Together,65640.00,1,2014-03-01,Saudi Arabia,Lead
7254,56,Graduation,Together,38361.00,1,2013-12-27,Saudi Arabia,Lead
8775,56,Graduation,Together,38361.00,1,2013-12-27,Australia,Lead
9543,40,Graduation,Married,19986.00,1,2013-11-14,Spain,Lead
7093,40,Graduation,Married,19986.00,1,2013-11-14,Spain,Lead
2894,40,Graduation,Single,72903.00,0,2013-10-29,Spain,Customer
5956,77,PhD,Divorced,45072.00,3,2013-10-16,Australia,Lead
1921,58,PhD,Married,59062.00,3,2013-10-03,Spain,Lead
5057,64,Master,Married,61794.00,1,2013-09-14,Spain,Lead
10260,60,Master,Together,45143.00,1,2013-08-26,Spain,Lead
2262,60,Master,Together,45143.00,1,2013-08-26,Saudi Arabia,Lead
7930,56,Master,Single,26877.00,0,2013-08-19,Spain,Lead
1461,60,PhD,Divorced,36921.00,2,2013-07-28,Canada,Lead
7514,69,2n Cycle,Together,54342.00,2,2013-07-03,Australia,Lead
6461,56,Master,Single,62772.00,1,2013-05-19,Spain,Lead
257,66,PhD,Married,75032.00,1,2013-04-28,Spain,Customer
9460,62,Graduation,Married,22419.00,0,2013-04-18,Spain,Lead
3855,62,Graduation,Married,22419.00,0,2013-04-18,Canada,Lead
367,47,2n Cycle,Married,36550.00,1,2013-02-19,Canada,Lead
9265,72,Graduation,Married,75027.00,1,2013-01-09,Saudi Arabia,Customer
1990,51,PhD,Single,63159.00,0,2012-11-05,Spain,Customer
3594,52,Master,Married,54108.00,2,2012-11-05,Canada,Lead
9292,73,Graduation,Married,81795.00,0,2012-10-26,Spain,Customer
6218,60,Graduation,Married,59594.00,1,2012-10-20,Spain,Lead
6528,43,Master,Together,18492.00,1,2014-06-05,Spain,Lead
10164,67,Graduation,Single,94472.00,1,2014-04-03,Spain,Customer
9937,46,Graduation,Single,70337.00,0,2014-01-02,USA,Lead
274,52,Graduation,Single,34853.00,2,2013-12-23,Germany,Lead
5250,82,Master,Widow,,0,2013-10-30,Australia,Customer
11010,41,PhD,Single,16269.00,1,2013-08-30,Spain,Lead
6969,43,Graduation,Together,50272.00,1,2013-08-07,Australia,Lead
10735,54,Graduation,Single,22804.00,1,2013-07-31,Saudi Arabia,Lead
5068,54,Graduation,Single,22804.00,1,2013-07-31,Spain,Lead
9974,51,Graduation,Married,30631.00,1,2013-07-12,Saudi Arabia,Lead
7053,59,PhD,Single,78420.00,0,2013-06-29,Saudi Arabia,Customer
3179,45,Graduation,Single,81741.00,0,2013-06-16,Spain,Customer
8082,54,Graduation,Married,25721.00,1,2013-05-21,Australia,Lead
1362,53,Graduation,Single,31907.00,0,2013-03-04,Germany,Lead
6768,63,Graduation,Divorced,37859.00,3,2013-01-12,Canada,Lead
2375,53,Graduation,Together,30261.00,3,2012-09-25,Spain,Lead
6856,46,Graduation,Together,21645.00,1,2012-09-03,Germany,Lead
4066,47,2n Cycle,Divorced,21282.00,1,2014-05-11,Spain,Lead
4333,71,Graduation,Together,32144.00,2,2014-03-23,India,Lead
2948,71,Master,Divorced,62637.00,1,2014-03-01,Canada,Lead
4927,54,Graduation,Together,16626.00,2,2014-01-15,Saudi Arabia,Lead
7426,54,2n Cycle,Married,54690.00,2,2013-11-07,Spain,Lead
8360,54,2n Cycle,Married,54690.00,2,2013-11-07,Spain,Lead
4058,70,PhD,Single,61284.00,0,2013-10-12,Spain,Lead
10755,49,2n Cycle,Married,23718.00,1,2013-09-02,Australia,Lead
8414,63,PhD,Single,33419.00,1,2013-08-17,Spain,Lead
6810,42,Graduation,Divorced,82025.00,0,2013-05-28,Saudi Arabia,Customer
3839,67,Basic,Single,15056.00,2,2013-05-03,Spain,Lead
3483,67,Graduation,Married,48192.00,0,2013-04-06,Canada,Customer
238,58,2n Cycle,Together,67309.00,2,2013-01-23,Spain,Customer
591,68,Graduation,Widow,66033.00,1,2013-01-20,India,Lead
5063,48,Graduation,Single,28769.00,1,2012-12-18,Spain,Lead
4303,68,PhD,Together,6835.00,1,2012-12-08,Canada,Lead
2258,39,Graduation,Married,32880.00,1,2012-12-04,Spain,Lead
7301,43,2n Cycle,Single,23616.00,1,2012-11-17,Spain,Lead
11121,44,Graduation,Married,19419.00,1,2012-11-10,India,Lead
5287,52,Graduation,Married,34961.00,1,2014-06-19,Spain,Lead
6457,49,Graduation,Divorced,64892.00,1,2014-05-29,Saudi Arabia,Lead
3559,37,2n Cycle,Married,16248.00,1,2014-05-10,India,Lead
5577,42,Graduation,Together,43776.00,1,2014-05-03,Spain,Lead
641,58,Graduation,Single,52074.00,1,2014-04-04,India,Lead
954,65,Basic,Widow,22123.00,0,2014-03-27,Australia,Lead
1834,47,Master,Single,35544.00,1,2014-03-08,Saudi Arabia,Lead
8789,36,2n Cycle,Married,59060.00,1,2014-01-11,Spain,Lead
10584,49,Graduation,Married,65665.00,1,2013-12-02,Spain,Lead
2337,54,Graduation,Divorced,29819.00,1,2013-10-24,Spain,Lead
6071,36,Graduation,Single,81217.00,0,2013-07-19,Spain,Customer
295,36,Graduation,Single,81217.00,0,2013-07-19,Spain,Customer
10203,35,Graduation,Single,26095.00,1,2013-06-30,Spain,Lead
3968,55,2n Cycle,Divorced,65706.00,0,2013-06-28,Canada,Customer
4037,49,Graduation,Divorced,31859.00,1,2013-06-14,Saudi Arabia,Lead
6932,84,PhD,Married,93027.00,0,2013-04-13,Spain,Customer
10159,55,Graduation,Divorced,58710.00,1,2013-03-31,Australia,Customer
1177,59,Master,Together,49618.00,2,2013-01-26,Spain,Lead
9426,61,Master,Single,58308.00,1,2013-01-12,Spain,Lead
10637,61,Graduation,Married,40800.00,3,2013-01-01,Spain,Lead
10826,66,Graduation,Married,18690.00,0,2012-12-28,Spain,Lead
4086,66,Graduation,Married,18690.00,0,2012-12-28,Germany,Lead
10304,66,Graduation,Married,18690.00,0,2012-12-28,Spain,Lead
7998,67,Graduation,Together,28087.00,2,2012-12-11,India,Lead
10992,58,Graduation,Together,75702.00,2,2012-08-29,Saudi Arabia,Customer
6383,54,PhD,Together,32892.00,1,2014-05-25,Saudi Arabia,Lead
10536,54,PhD,Together,32892.00,1,2014-05-25,Spain,Lead
6036,66,Master,Together,89120.00,0,2014-03-17,Spain,Customer
11092,64,Graduation,Married,27116.00,2,2014-03-02,Saudi Arabia,Lead
538,36,Graduation,Single,46107.00,1,2014-02-10,Saudi Arabia,Lead
10022,52,PhD,Single,54466.00,2,2014-02-09,Spain,Lead
10157,60,Graduation,Single,59686.00,1,2014-01-25,Canada,Lead
3503,75,Graduation,Divorced,82460.00,0,2013-12-02,Saudi Arabia,Lead
146,65,PhD,Single,76045.00,0,2013-11-15,Spain,Customer
5538,50,Graduation,Divorced,83829.00,0,2013-10-08,Spain,Customer
3910,50,Graduation,Divorced,83829.00,0,2013-10-08,Spain,Customer
4227,57,Master,Together,32889.00,2,2013-09-06,Spain,Lead
6634,46,Master,Divorced,33462.00,1,2013-08-07,Saudi Arabia,Lead
8916,50,Graduation,Divorced,36627.00,2,2013-07-23,Saudi Arabia,Lead
6460,43,Graduation,Married,28718.00,1,2013-07-13,India,Lead
5883,53,Graduation,Married,77981.00,1,2013-05-26,Spain,Lead
10091,69,Graduation,Single,60230.00,1,2013-05-20,Spain,Customer
697,56,Graduation,Together,74918.00,0,2013-03-12,Spain,Customer
2607,72,Graduation,Single,40464.00,1,2013-01-11,Spain,Lead
8427,69,Master,Single,64857.00,0,2012-11-23,Spain,Customer
217,69,Master,Single,64857.00,0,2012-11-23,Canada,Customer
6202,65,Graduation,Together,63381.00,1,2012-10-05,Spain,Customer
3856,65,Graduation,Together,63381.00,1,2012-10-05,Spain,Customer
10648,43,2n Cycle,Together,66664.00,0,2012-09-25,Spain,Customer
5120,43,2n Cycle,Together,66664.00,0,2012-09-25,Saudi Arabia,Customer
6749,59,Graduation,Single,86358.00,2,2012-08-08,Spain,Customer
1584,48,Graduation,Married,41443.00,1,2014-04-01,Saudi Arabia,Lead
9559,64,PhD,Married,57072.00,1,2014-01-24,Canada,Customer
771,58,Graduation,Together,54178.00,1,2014-01-21,Germany,Lead
5237,75,PhD,Single,48767.00,3,2014-01-01,Australia,Lead
2461,70,Master,Single,51124.00,2,2013-12-18,Canada,Lead
5474,55,Graduation,Single,43020.00,1,2013-11-30,USA,Lead
2895,62,Graduation,Single,49980.00,1,2013-10-23,India,Lead
7972,70,Graduation,Single,72906.00,0,2013-09-17,Spain,Customer
10067,49,2n Cycle,Together,25176.00,2,2013-08-10,Germany,Lead
500,48,Graduation,Together,96876.00,0,2013-08-06,Spain,Customer
922,46,2n Cycle,Married,31086.00,2,2013-05-04,Germany,Lead
2861,42,Graduation,Single,24072.00,1,2013-04-16,Spain,Lead
375,71,Graduation,Divorced,76773.00,0,2013-02-25,Spain,Customer
10936,60,Graduation,Married,72190.00,0,2013-02-13,Australia,Customer
10314,77,PhD,Married,83837.00,0,2012-12-16,India,Customer
4240,47,Graduation,Married,17345.00,1,2012-11-03,Spain,Lead
2674,67,Master,Single,75154.00,1,2012-09-04,USA,Customer
2563,64,Basic,Married,28249.00,0,2014-06-15,India,Lead
8312,64,Basic,Married,28249.00,0,2014-06-15,Spain,Lead
6999,45,Master,Married,69661.00,0,2014-05-13,India,Lead
7574,46,PhD,Together,27922.00,1,2014-05-10,Saudi Arabia,Lead
5223,59,Master,Together,45903.00,1,2014-04-23,Saudi Arabia,Lead
2952,48,Master,Single,36273.00,1,2014-04-16,Spain,Lead
7683,57,Master,Married,70777.00,1,2014-02-25,Spain,Lead
9481,49,Graduation,Married,17148.00,1,2014-01-28,Canada,Lead
9907,56,Master,Together,66476.00,1,2013-12-04,Germany,Customer
5454,46,Master,Married,45057.00,1,2013-12-01,USA,Lead
3798,57,Graduation,Married,41120.00,2,2013-11-06,Spain,Lead
7281,66,PhD,Single,,0,2013-11-05,Australia,Lead
4259,39,Master,Single,19485.00,2,2013-09-24,India,Lead
2549,42,PhD,Together,21840.00,1,2013-07-21,Spain,Lead
6437,40,2n Cycle,Single,41473.00,1,2013-06-19,Spain,Lead
2488,69,2n Cycle,Divorced,31395.00,2,2013-03-23,Spain,Lead
3945,78,PhD,Widow,68117.00,1,2013-03-10,Spain,Lead
702,50,2n Cycle,Widow,47682.00,1,2013-02-15,Spain,Lead
9010,53,Master,Married,83151.00,0,2013-02-10,Spain,Customer
9710,56,PhD,Divorced,58086.00,1,2013-01-20,Spain,Lead
1509,67,PhD,Together,84460.00,0,2013-01-04,Spain,Lead
9120,63,Graduation,Single,66565.00,1,2012-12-05,Spain,Customer
5252,56,Graduation,Divorced,23910.00,1,2012-10-26,Spain,Lead
5959,57,Graduation,Single,35893.00,2,2012-10-15,India,Lead
7441,52,Graduation,Divorced,71128.00,1,2012-10-06,USA,Customer
4271,36,2n Cycle,Together,38683.00,1,2012-10-04,India,Lead
4095,54,Graduation,Married,37150.00,1,2012-09-11,USA,Lead
8852,49,Graduation,Married,61064.00,1,2012-08-31,Spain,Customer
7698,49,PhD,Married,51650.00,1,2014-05-11,India,Lead
4174,69,Master,Together,55249.00,1,2014-04-17,Spain,Lead
3182,52,PhD,Single,46854.00,2,2014-03-31,India,Lead
193,29,Basic,Married,14421.00,0,2014-02-17,Spain,Lead
5229,56,PhD,Together,54132.00,1,2014-02-16,Germany,Lead
5555,50,Graduation,Divorced,153924.00,0,2014-02-07,Spain,Lead
7732,47,Graduation,Married,64813.00,1,2014-01-02,Spain,Lead
310,55,Master,Married,61872.00,1,2013-12-13,Canada,Lead
6261,46,Graduation,Married,58025.00,1,2013-11-26,India,Lead
6274,77,Master,Married,83790.00,0,2013-11-15,Saudi Arabia,Customer
1655,46,Graduation,Together,34350.00,1,2013-10-19,Australia,Lead
2740,67,PhD,Widow,33438.00,2,2013-09-22,Spain,Lead
4328,39,2n Cycle,Married,21955.00,1,2013-09-07,Spain,Lead
17,54,PhD,Married,60491.00,1,2013-09-06,Spain,Customer
9153,61,PhD,Married,59304.00,1,2013-07-29,Spain,Customer
520,51,Graduation,Married,34421.00,1,2013-07-01,Spain,Lead
8372,51,Graduation,Married,34421.00,1,2013-07-01,Saudi Arabia,Lead
73,72,PhD,Single,51411.00,3,2013-05-26,India,Lead
2002,67,Graduation,Divorced,71964.00,0,2013-05-20,Spain,Customer
6059,72,PhD,Together,64504.00,3,2013-03-04,Spain,Customer
11166,64,Graduation,Married,49678.00,1,2013-02-02,Spain,Lead
6257,49,Master,Single,60482.00,1,2013-01-23,Saudi Arabia,Lead
9224,53,PhD,Single,55260.00,1,2012-12-12,Saudi Arabia,Customer
8732,56,Master,Widow,67369.00,1,2012-11-17,Spain,Customer
955,63,Master,Together,47175.00,2,2012-10-28,Saudi Arabia,Lead
4910,58,Graduation,Divorced,68743.00,0,2012-08-30,USA,Customer
564,44,PhD,Together,56937.00,1,2012-08-04,Spain,Lead
8931,39,Graduation,Together,83033.00,1,2014-05-18,Saudi Arabia,Customer
1998,49,Graduation,Single,37697.00,1,2014-02-07,India,Lead
1250,49,Graduation,Single,37697.00,1,2014-02-07,Spain,Lead
8397,74,Graduation,Married,44689.00,2,2014-01-10,Spain,Lead
9672,55,2n Cycle,Married,23162.00,2,2013-12-21,Canada,Lead
2125,66,Graduation,Divorced,63033.00,0,2013-11-15,USA,Customer
5975,58,PhD,Single,40304.00,1,2013-09-30,Canada,Lead
983,41,Graduation,Married,40059.00,1,2013-09-28,USA,Lead
9938,71,Graduation,Married,80067.00,0,2013-09-19,India,Customer
4385,44,PhD,Single,36038.00,1,2013-05-31,Spain,Lead
1612,44,PhD,Single,,1,2013-05-31,Australia,Lead
803,57,Graduation,Together,40521.00,2,2013-04-05,Spain,Lead
10675,69,PhD,Married,66334.00,1,2013-04-03,Spain,Customer
7004,41,Graduation,Single,11012.00,1,2013-03-16,India,Lead
4432,49,Graduation,Divorced,31615.00,1,2013-03-16,Spain,Lead
5079,54,Graduation,Married,,2,2013-03-03,Australia,Lead
4475,76,PhD,Married,69098.00,0,2013-02-16,Spain,Customer
10868,74,Graduation,Widow,70792.00,0,2013-02-06,Spain,Customer
6742,46,Graduation,Married,17688.00,1,2013-01-13,Spain,Lead
5692,36,Basic,Married,25443.00,1,2012-12-22,Saudi Arabia,Lead
339,53,PhD,Married,57091.00,1,2012-11-23,Spain,Lead
10398,44,2n Cycle,Single,24336.00,1,2012-08-27,Spain,Lead
8017,44,2n Cycle,Married,51111.00,2,2014-06-19,Saudi Arabia,Lead
3722,53,Graduation,Single,44503.00,2,2014-04-16,Spain,Lead
7326,54,Master,Married,56850.00,1,2014-03-23,Canada,Lead
2416,56,PhD,Single,66582.00,0,2014-03-03,Spain,Customer
1878,40,2n Cycle,Married,23148.00,0,2014-02-18,Spain,Lead
5278,61,Graduation,Married,82224.00,0,2014-01-25,Germany,Lead
5734,51,PhD,Married,61917.00,2,2013-11-20,Spain,Lead
4370,59,Graduation,Together,43482.00,3,2013-11-13,India,Lead
8405,46,Graduation,Divorced,68274.00,2,2013-09-30,Saudi Arabia,Lead
7617,51,Graduation,Single,42373.00,2,2013-08-15,Spain,Lead
10339,71,Master,Together,,1,2013-06-23,Australia,Lead
6376,46,Graduation,Single,57537.00,1,2013-06-10,Australia,Lead
2150,67,PhD,Widow,80995.00,1,2013-05-11,Canada,Customer
7386,49,Graduation,Divorced,30992.00,1,2013-04-22,Canada,Lead
3006,49,Graduation,Divorced,30992.00,1,2013-04-22,Canada,Lead
11088,54,PhD,Together,78642.00,1,2013-04-21,Spain,Customer
5185,70,Graduation,Married,74268.00,0,2013-02-14,Saudi Arabia,Lead
3523,63,Graduation,Together,75072.00,1,2013-01-23,Spain,Customer
55,62,Graduation,Together,56253.00,1,2012-12-07,Spain,Lead
3807,70,Graduation,Together,59925.00,1,2012-11-30,Spain,Lead
2453,65,Graduation,Together,62807.00,1,2012-08-31,Spain,Lead
7787,65,Graduation,Together,62807.00,1,2012-08-31,Canada,Lead
2230,55,PhD,Married,23626.00,1,2014-05-24,Germany,Lead
8146,49,Master,Together,46106.00,2,2014-05-11,Saudi Arabia,Lead
988,60,Graduation,Married,81168.00,0,2014-05-07,Spain,Customer
4832,46,Graduation,Married,27244.00,1,2014-03-07,Spain,Lead
3152,68,Graduation,Together,26091.00,2,2014-02-25,India,Lead
11188,68,Graduation,Together,26091.00,2,2014-02-25,Spain,Lead
361,56,Master,Married,43142.00,2,2014-02-18,Australia,Lead
5939,54,Graduation,Together,38232.00,2,2014-01-17,Spain,Lead
9349,40,Graduation,Married,92533.00,0,2013-12-19,Germany,Customer
819,80,Graduation,Widow,63285.00,0,2013-11-05,Spain,Customer
10120,70,Graduation,Together,38946.00,1,2013-10-24,USA,Lead
4541,70,Graduation,Together,38946.00,1,2013-10-24,Canada,Lead
2456,50,PhD,Married,40233.00,1,2013-10-14,Saudi Arabia,Lead
2516,56,2n Cycle,Married,46831.00,2,2013-06-08,Spain,Lead
11013,38,Graduation,Together,67605.00,0,2013-03-31,Spain,Lead
9988,49,Master,Single,70379.00,1,2013-03-03,Canada,Lead
1627,68,2n Cycle,Divorced,77297.00,0,2013-01-26,Spain,Lead
1490,63,Graduation,Married,55759.00,1,2012-11-28,Canada,Lead
6710,74,Master,Single,58217.00,3,2012-11-17,Spain,Lead
7375,49,Graduation,Together,51369.00,1,2012-10-25,Saudi Arabia,Lead
10144,49,Graduation,Together,51369.00,1,2012-10-25,Saudi Arabia,Lead
3138,69,Graduation,Single,91249.00,0,2012-10-20,Spain,Customer
1440,47,2n Cycle,Together,52513.00,0,2012-09-04,Spain,Customer
4200,55,Master,Married,44159.00,1,2014-06-17,Saudi Arabia,Lead
4998,63,Graduation,Together,76081.00,0,2014-05-23,Spain,Customer
7321,63,Graduation,Together,76081.00,0,2014-05-23,India,Customer
8663,51,Graduation,Divorced,39996.00,2,2014-05-22,Australia,Lead
1958,52,PhD,Together,55012.00,1,2014-03-21,Spain,Lead
6963,78,Graduation,Single,77457.00,0,2014-03-05,Saudi Arabia,Customer
1065,62,Graduation,Single,80695.00,0,2013-12-29,USA,Customer
2712,69,Graduation,Married,71866.00,1,2013-12-25,Australia,Lead
6049,43,Master,Together,73450.00,0,2013-12-05,Spain,Customer
6605,81,PhD,Divorced,55614.00,0,2013-11-27,Spain,Lead
11181,76,PhD,Married,156924.00,0,2013-08-29,Canada,Lead
5234,58,2n Cycle,Together,30753.00,2,2013-07-11,Canada,Lead
5253,69,Master,Together,54603.00,2,2013-07-09,Spain,Lead
11148,50,Graduation,Together,22280.00,1,2013-05-19,Spain,Lead
6289,74,Master,Together,59385.00,2,2013-04-28,Spain,Lead
9743,70,Graduation,Married,76998.00,1,2013-01-11,Canada,Customer
9209,54,Master,Together,80573.00,0,2012-10-14,Saudi Arabia,Customer
6417,54,Master,Together,80573.00,0,2012-10-14,Spain,Customer
7937,43,Graduation,Married,24711.00,0,2014-04-18,Spain,Lead
6488,66,PhD,Married,38829.00,1,2014-04-06,Germany,Lead
3194,51,PhD,Single,71466.00,0,2014-04-05,Canada,Customer
231,69,Master,Together,28839.00,2,2014-03-11,Spain,Lead
9697,74,Graduation,Married,53790.00,2,2014-03-06,Spain,Lead
4676,74,Master,Widow,73705.00,2,2014-03-05,Spain,Customer
8079,43,Graduation,Married,22448.00,1,2014-02-26,Saudi Arabia,Lead
10032,49,Graduation,Divorced,12571.00,1,2014-01-18,Saudi Arabia,Lead
10505,65,Master,Together,73113.00,0,2013-12-26,Saudi Arabia,Customer
2005,35,Graduation,Married,35765.00,1,2013-12-11,Canada,Lead
6940,59,PhD,Single,46734.00,3,2013-10-21,Spain,Lead
2304,62,PhD,Together,66313.00,1,2013-09-16,Saudi Arabia,Lead
3170,68,Master,Together,68148.00,0,2013-08-31,Spain,Customer
10466,60,Graduation,Married,44393.00,2,2013-08-22,Spain,Lead
7325,39,PhD,Together,38197.00,1,2013-06-29,Spain,Lead
455,79,PhD,Married,51012.00,0,2013-04-18,Spain,Lead
7592,79,PhD,Married,51012.00,0,2013-04-18,Spain,Lead
4547,65,Graduation,Together,13672.00,2,2013-04-17,Spain,Lead
6825,72,Graduation,Together,41452.00,2,2013-03-06,Canada,Lead
2961,43,Graduation,Married,42081.00,1,2013-02-26,Spain,Lead
8700,39,Basic,Single,14906.00,0,2012-12-22,Saudi Arabia,Lead
2278,40,2n Cycle,Single,33812.00,1,2012-11-03,USA,Lead
10703,50,Master,Single,46098.00,2,2012-08-18,Spain,Lead
9,50,Master,Single,46098.00,2,2012-08-18,Canada,Lead
2804,50,Master,Single,46098.00,2,2012-08-18,India,Lead
4915,69,2n Cycle,Married,53230.00,1,2012-08-03,Germany,Lead
3010,36,Master,Together,88420.00,0,2014-05-02,Spain,Customer
4279,62,2n Cycle,Single,39548.00,2,2014-03-31,Spain,Lead
2564,72,Graduation,Together,61278.00,1,2014-01-04,Spain,Lead
1137,61,Graduation,Single,81246.00,0,2013-12-29,Spain,Customer
5084,50,Graduation,Widow,58330.00,1,2013-12-25,Spain,Customer
7094,50,Graduation,Widow,58330.00,1,2013-12-25,Germany,Customer
6327,58,Graduation,Together,65777.00,0,2013-12-19,USA,Customer
6131,45,2n Cycle,Married,70829.00,2,2013-12-01,Spain,Lead
5798,52,Master,Together,,0,2013-11-23,Germany,Lead
10379,63,Master,Single,59247.00,2,2013-11-08,Spain,Lead
606,58,Graduation,Single,25930.00,2,2013-10-10,Spain,Lead
7801,66,Graduation,Together,54753.00,1,2013-09-12,Saudi Arabia,Lead
2445,51,PhD,Together,28440.00,1,2013-07-07,Spain,Lead
5346,52,2n Cycle,Married,23559.00,1,2013-07-03,Germany,Lead
550,73,Graduation,Divorced,62335.00,1,2013-05-23,Spain,Lead
